
 
 ----------- 
 AdH Version 
 ----------- 
 Version 4.5 
 Compatible with Sedlib v1.3 
 
 --------------------- 
 AdH Build Information 
 --------------------- 
 SVN revision #  
 Build Date/Time: 2015.01.06 / 11:43:39 
 Built with DEBUG enabled 
 Built with XMS (*.dat) output file format 
 Built with STRUCTURES enabled 
 Built with Sedlib support enabled 
 Built with UMFPACK enabled 
 
 ------------------- 
 Runtime Information 
 ------------------- 
 AdH execution Date/Time: 2024.10.25 / 11:58:23 
 Launching AdH with project name: ADH_57_most Mesh 
 Launching AdH with run name: (unspecified) 
 AdH was launched with 1 processor 
alloc_adh :: allocating grid 
alloc_adh :: allocating physics 
--allocating 2d shallow water variables 
Successfully Initialized All ADH Variables 
ADH Binary Successfully Written 
 
adh_run_func :: tfinal = 2678400.000000  
Physics	Time	dt	Progress	Nonlinear Iteration	Linear Iterations	Max Resid Worst Node	Inc Max Worst Node	Nodes After Adaption 
HYD	1.62270000e+006	  3.000000e+002	%60.58	    1	0	41	13	   10553 
HYD	1.62300000e+006	  3.000000e+002	%60.60	    1	0	41	13	   10553 
HYD	1.62330000e+006	  3.000000e+002	%60.61	    1	0	41	13	   10553 
HYD	1.62360000e+006	  3.000000e+002	%60.62	    1	0	41	13	   10553 
HYD	1.62390000e+006	  3.000000e+002	%60.63	    1	0	41	13	   10553 
HYD	1.62420000e+006	  3.000000e+002	%60.64	    1	0	41	13	   10553 
HYD	1.62450000e+006	  3.000000e+002	%60.65	    1	0	41	13	   10553 
HYD	1.62480000e+006	  3.000000e+002	%60.66	    1	0	41	13	   10553 
HYD	1.62510000e+006	  3.000000e+002	%60.67	    1	0	41	13	   10553 
HYD	1.62540000e+006	  3.000000e+002	%60.69	    1	0	41	13	   10553 
HYD	1.62570000e+006	  3.000000e+002	%60.70	    1	0	41	13	   10553 
HYD	1.62600000e+006	  3.000000e+002	%60.71	    1	0	41	13	   10553 
HYD	1.62630000e+006	  3.000000e+002	%60.72	    1	0	31	13	   10553 
HYD	1.62660000e+006	  3.000000e+002	%60.73	    1	0	41	13	   10553 
HYD	1.62690000e+006	  3.000000e+002	%60.74	    1	0	41	13	   10553 
HYD	1.62720000e+006	  3.000000e+002	%60.75	    1	0	41	13	   10553 
HYD	1.62750000e+006	  3.000000e+002	%60.76	    1	0	41	13	   10553 
HYD	1.62780000e+006	  3.000000e+002	%60.78	    1	0	41	13	   10553 
HYD	1.62810000e+006	  3.000000e+002	%60.79	    1	0	41	13	   10553 
HYD	1.62840000e+006	  3.000000e+002	%60.80	    1	0	41	13	   10553 
HYD	1.62870000e+006	  3.000000e+002	%60.81	    1	0	41	13	   10553 
HYD	1.62900000e+006	  3.000000e+002	%60.82	    1	0	41	13	   10553 
HYD	1.62930000e+006	  3.000000e+002	%60.83	    1	0	41	13	   10553 
HYD	1.62960000e+006	  3.000000e+002	%60.84	    1	0	41	13	   10553 
HYD	1.62990000e+006	  3.000000e+002	%60.85	    1	0	41	13	   10553 
HYD	1.63020000e+006	  3.000000e+002	%60.86	    1	0	41	13	   10553 
HYD	1.63050000e+006	  3.000000e+002	%60.88	    1	0	41	13	   10553 
HYD	1.63080000e+006	  3.000000e+002	%60.89	    1	0	41	13	   10553 
HYD	1.63110000e+006	  3.000000e+002	%60.90	    1	0	41	13	   10553 
HYD	1.63140000e+006	  3.000000e+002	%60.91	    1	0	41	13	   10553 
HYD	1.63170000e+006	  3.000000e+002	%60.92	    1	0	41	13	   10553 
HYD	1.63200000e+006	  3.000000e+002	%60.93	    1	0	41	13	   10553 
HYD	1.63230000e+006	  3.000000e+002	%60.94	    1	0	41	13	   10553 
HYD	1.63260000e+006	  3.000000e+002	%60.95	    1	0	41	13	   10553 
HYD	1.63290000e+006	  3.000000e+002	%60.97	    1	0	41	13	   10553 
HYD	1.63320000e+006	  3.000000e+002	%60.98	    1	0	41	13	   10553 
HYD	1.63350000e+006	  3.000000e+002	%60.99	    1	0	41	13	   10553 
HYD	1.63380000e+006	  3.000000e+002	%61.00	    1	0	41	13	   10553 
HYD	1.63410000e+006	  3.000000e+002	%61.01	    1	0	41	13	   10553 
HYD	1.63440000e+006	  3.000000e+002	%61.02	    1	0	41	13	   10553 
HYD	1.63470000e+006	  3.000000e+002	%61.03	    1	0	41	13	   10553 
HYD	1.63500000e+006	  3.000000e+002	%61.04	    1	0	41	13	   10553 
HYD	1.63530000e+006	  3.000000e+002	%61.06	    1	0	41	13	   10553 
HYD	1.63560000e+006	  3.000000e+002	%61.07	    1	0	41	13	   10553 
HYD	1.63590000e+006	  3.000000e+002	%61.08	    1	0	41	13	   10553 
HYD	1.63620000e+006	  3.000000e+002	%61.09	    1	0	41	13	   10553 
HYD	1.63650000e+006	  3.000000e+002	%61.10	    1	0	41	13	   10553 
HYD	1.63680000e+006	  3.000000e+002	%61.11	    1	0	41	13	   10553 
HYD	1.63710000e+006	  3.000000e+002	%61.12	    1	0	41	13	   10553 
HYD	1.63740000e+006	  3.000000e+002	%61.13	    1	0	41	13	   10553 
HYD	1.63770000e+006	  3.000000e+002	%61.14	    1	0	41	13	   10553 
HYD	1.63800000e+006	  3.000000e+002	%61.16	    1	0	41	13	   10553 
HYD	1.63830000e+006	  3.000000e+002	%61.17	    1	0	41	13	   10553 
HYD	1.63860000e+006	  3.000000e+002	%61.18	    1	0	41	13	   10553 
HYD	1.63890000e+006	  3.000000e+002	%61.19	    1	0	41	13	   10553 
HYD	1.63920000e+006	  3.000000e+002	%61.20	    1	0	41	13	   10553 
HYD	1.63950000e+006	  3.000000e+002	%61.21	    1	0	41	13	   10553 
HYD	1.63980000e+006	  3.000000e+002	%61.22	    1	0	10403	13	   10553 
HYD	1.64010000e+006	  3.000000e+002	%61.23	    1	0	41	13	   10553 
HYD	1.64040000e+006	  3.000000e+002	%61.25	    1	0	41	13	   10553 
HYD	1.64070000e+006	  3.000000e+002	%61.26	    1	0	41	13	   10553 
HYD	1.64100000e+006	  3.000000e+002	%61.27	    1	0	41	13	   10553 
HYD	1.64130000e+006	  3.000000e+002	%61.28	    1	0	41	13	   10553 
HYD	1.64160000e+006	  3.000000e+002	%61.29	    1	0	41	91	   10553 
HYD	1.64190000e+006	  3.000000e+002	%61.30	    1	0	41	314	   10553 
HYD	1.64220000e+006	  3.000000e+002	%61.31	    1	0	41	314	   10553 
HYD	1.64250000e+006	  3.000000e+002	%61.32	    1	0	41	379	   10553 
HYD	1.64280000e+006	  3.000000e+002	%61.34	    1	0	41	13	   10553 
HYD	1.64310000e+006	  3.000000e+002	%61.35	    1	0	41	13	   10553 
HYD	1.64340000e+006	  3.000000e+002	%61.36	    1	0	41	13	   10553 
HYD	1.64370000e+006	  3.000000e+002	%61.37	    1	0	41	13	   10553 
HYD	1.64400000e+006	  3.000000e+002	%61.38	    1	0	41	13	   10553 
HYD	1.64430000e+006	  3.000000e+002	%61.39	    1	0	41	13	   10553 
HYD	1.64460000e+006	  3.000000e+002	%61.40	    1	0	41	13	   10553 
HYD	1.64490000e+006	  3.000000e+002	%61.41	    1	0	41	13	   10553 
HYD	1.64520000e+006	  3.000000e+002	%61.42	    1	0	41	13	   10553 
HYD	1.64550000e+006	  3.000000e+002	%61.44	    1	0	41	13	   10553 
HYD	1.64580000e+006	  3.000000e+002	%61.45	    1	0	41	13	   10553 
HYD	1.64610000e+006	  3.000000e+002	%61.46	    1	0	41	13	   10553 
HYD	1.64640000e+006	  3.000000e+002	%61.47	    1	0	41	13	   10553 
HYD	1.64670000e+006	  3.000000e+002	%61.48	    1	0	41	13	   10553 
HYD	1.64700000e+006	  3.000000e+002	%61.49	    1	0	41	13	   10553 
HYD	1.64730000e+006	  3.000000e+002	%61.50	    1	0	41	13	   10553 
HYD	1.64760000e+006	  3.000000e+002	%61.51	    1	0	41	13	   10553 
HYD	1.64790000e+006	  3.000000e+002	%61.53	    1	0	41	13	   10553 
HYD	1.64820000e+006	  3.000000e+002	%61.54	    1	0	41	13	   10553 
HYD	1.64850000e+006	  3.000000e+002	%61.55	    1	0	41	13	   10553 
HYD	1.64880000e+006	  3.000000e+002	%61.56	    1	0	41	13	   10553 
HYD	1.64910000e+006	  3.000000e+002	%61.57	    1	0	41	13	   10553 
HYD	1.64940000e+006	  3.000000e+002	%61.58	    1	0	41	13	   10553 
HYD	1.64970000e+006	  3.000000e+002	%61.59	    1	0	41	13	   10553 
HYD	1.65000000e+006	  3.000000e+002	%61.60	    1	0	41	13	   10553 
HYD	1.65030000e+006	  3.000000e+002	%61.62	    1	0	10381	13	   10553 
HYD	1.65060000e+006	  3.000000e+002	%61.63	    1	0	41	13	   10553 
HYD	1.65090000e+006	  3.000000e+002	%61.64	    1	0	41	13	   10553 
HYD	1.65120000e+006	  3.000000e+002	%61.65	    1	0	41	13	   10553 
HYD	1.65150000e+006	  3.000000e+002	%61.66	    1	0	2125	13	   10553 
HYD	1.65180000e+006	  3.000000e+002	%61.67	    1	0	41	13	   10553 
HYD	1.65210000e+006	  3.000000e+002	%61.68	    1	0	41	13	   10553 
HYD	1.65240000e+006	  3.000000e+002	%61.69	    1	0	41	13	   10553 
HYD	1.65270000e+006	  3.000000e+002	%61.70	    1	0	41	13	   10553 
HYD	1.65300000e+006	  3.000000e+002	%61.72	    1	0	41	579	   10553 
HYD	1.65330000e+006	  3.000000e+002	%61.73	    1	0	41	579	   10553 
HYD	1.65360000e+006	  3.000000e+002	%61.74	    1	0	41	579	   10553 
HYD	1.65390000e+006	  3.000000e+002	%61.75	    1	0	41	579	   10553 
HYD	1.65420000e+006	  3.000000e+002	%61.76	    1	0	41	579	   10553 
HYD	1.65450000e+006	  3.000000e+002	%61.77	    1	0	2123	579	   10553 
HYD	1.65480000e+006	  3.000000e+002	%61.78	    1	0	41	579	   10553 
HYD	1.65510000e+006	  3.000000e+002	%61.79	    1	0	41	579	   10553 
HYD	1.65540000e+006	  3.000000e+002	%61.81	    1	0	41	579	   10553 
HYD	1.65570000e+006	  3.000000e+002	%61.82	    1	0	41	579	   10553 
HYD	1.65600000e+006	  3.000000e+002	%61.83	    1	0	41	579	   10553 
HYD	1.65630000e+006	  3.000000e+002	%61.84	    1	0	41	579	   10553 
HYD	1.65660000e+006	  3.000000e+002	%61.85	    1	0	41	579	   10553 
HYD	1.65690000e+006	  3.000000e+002	%61.86	    1	0	41	579	   10553 
HYD	1.65720000e+006	  3.000000e+002	%61.87	    1	0	41	579	   10553 
HYD	1.65750000e+006	  3.000000e+002	%61.88	    1	0	41	579	   10553 
HYD	1.65780000e+006	  3.000000e+002	%61.90	    1	0	41	579	   10553 
HYD	1.65810000e+006	  3.000000e+002	%61.91	    1	0	41	579	   10553 
HYD	1.65840000e+006	  3.000000e+002	%61.92	    1	0	41	579	   10553 
HYD	1.65870000e+006	  3.000000e+002	%61.93	    1	0	41	579	   10553 
HYD	1.65900000e+006	  3.000000e+002	%61.94	    1	0	41	579	   10553 
HYD	1.65930000e+006	  3.000000e+002	%61.95	    1	0	41	579	   10553 
HYD	1.65960000e+006	  3.000000e+002	%61.96	    1	0	41	13	   10553 
HYD	1.65990000e+006	  3.000000e+002	%61.97	    1	0	41	13	   10553 
HYD	1.66020000e+006	  3.000000e+002	%61.98	    1	0	41	13	   10553 
HYD	1.66050000e+006	  3.000000e+002	%62.00	    1	0	41	13	   10553 
HYD	1.66080000e+006	  3.000000e+002	%62.01	    1	0	41	13	   10553 
HYD	1.66110000e+006	  3.000000e+002	%62.02	    1	0	41	13	   10553 
HYD	1.66140000e+006	  3.000000e+002	%62.03	    1	0	41	13	   10553 
HYD	1.66170000e+006	  3.000000e+002	%62.04	    1	0	41	13	   10553 
HYD	1.66200000e+006	  3.000000e+002	%62.05	    1	0	41	13	   10553 
HYD	1.66230000e+006	  3.000000e+002	%62.06	    1	0	58	13	   10553 
HYD	1.66260000e+006	  3.000000e+002	%62.07	    1	0	41	13	   10553 
HYD	1.66290000e+006	  3.000000e+002	%62.09	    1	0	41	13	   10553 
HYD	1.66320000e+006	  3.000000e+002	%62.10	    1	0	41	13	   10553 
HYD	1.66350000e+006	  3.000000e+002	%62.11	    1	0	2013	13	   10553 
HYD	1.66380000e+006	  3.000000e+002	%62.12	    1	0	41	13	   10553 
HYD	1.66410000e+006	  3.000000e+002	%62.13	    1	0	41	13	   10553 
HYD	1.66440000e+006	  3.000000e+002	%62.14	    1	0	41	13	   10553 
HYD	1.66470000e+006	  3.000000e+002	%62.15	    1	0	41	13	   10553 
HYD	1.66500000e+006	  3.000000e+002	%62.16	    1	0	41	13	   10553 
HYD	1.66530000e+006	  3.000000e+002	%62.18	    1	0	41	13	   10553 
HYD	1.66560000e+006	  3.000000e+002	%62.19	    1	0	41	13	   10553 
HYD	1.66590000e+006	  3.000000e+002	%62.20	    1	0	41	13	   10553 
HYD	1.66620000e+006	  3.000000e+002	%62.21	    1	0	41	13	   10553 
HYD	1.66650000e+006	  3.000000e+002	%62.22	    1	0	10216	13	   10553 
HYD	1.66680000e+006	  3.000000e+002	%62.23	    1	0	41	13	   10553 
HYD	1.66710000e+006	  3.000000e+002	%62.24	    1	0	41	13	   10553 
HYD	1.66740000e+006	  3.000000e+002	%62.25	    1	0	41	13	   10553 
HYD	1.66770000e+006	  3.000000e+002	%62.26	    1	0	41	13	   10553 
HYD	1.66800000e+006	  3.000000e+002	%62.28	    1	0	41	13	   10553 
HYD	1.66830000e+006	  3.000000e+002	%62.29	    1	0	41	13	   10553 
HYD	1.66860000e+006	  3.000000e+002	%62.30	    1	0	41	13	   10553 
HYD	1.66890000e+006	  3.000000e+002	%62.31	    1	0	41	13	   10553 
HYD	1.66920000e+006	  3.000000e+002	%62.32	    1	0	41	13	   10553 
HYD	1.66950000e+006	  3.000000e+002	%62.33	    1	0	41	13	   10553 
HYD	1.66980000e+006	  3.000000e+002	%62.34	    1	0	41	13	   10553 
HYD	1.67010000e+006	  3.000000e+002	%62.35	    1	0	41	13	   10553 
HYD	1.67040000e+006	  3.000000e+002	%62.37	    1	0	41	13	   10553 
HYD	1.67070000e+006	  3.000000e+002	%62.38	    1	0	41	13	   10553 
HYD	1.67100000e+006	  3.000000e+002	%62.39	    1	0	41	13	   10553 
HYD	1.67130000e+006	  3.000000e+002	%62.40	    1	0	41	13	   10553 
HYD	1.67160000e+006	  3.000000e+002	%62.41	    1	0	41	13	   10553 
HYD	1.67190000e+006	  3.000000e+002	%62.42	    1	0	41	13	   10553 
HYD	1.67220000e+006	  3.000000e+002	%62.43	    1	0	41	13	   10553 
HYD	1.67250000e+006	  3.000000e+002	%62.44	    1	0	41	13	   10553 
HYD	1.67280000e+006	  3.000000e+002	%62.46	    1	0	41	13	   10553 
HYD	1.67310000e+006	  3.000000e+002	%62.47	    1	0	10248	13	   10553 
HYD	1.67340000e+006	  3.000000e+002	%62.48	    1	0	41	13	   10553 
HYD	1.67370000e+006	  3.000000e+002	%62.49	    1	0	41	13	   10553 
HYD	1.67400000e+006	  3.000000e+002	%62.50	    1	0	41	13	   10553 
HYD	1.67430000e+006	  3.000000e+002	%62.51	    1	0	41	13	   10553 
HYD	1.67460000e+006	  3.000000e+002	%62.52	    1	0	41	13	   10553 
HYD	1.67490000e+006	  3.000000e+002	%62.53	    1	0	643	13	   10553 
HYD	1.67520000e+006	  3.000000e+002	%62.54	    1	0	196	13	   10553 
HYD	1.67550000e+006	  3.000000e+002	%62.56	    1	0	2125	13	   10553 
HYD	1.67580000e+006	  3.000000e+002	%62.57	    1	0	41	13	   10553 
HYD	1.67610000e+006	  3.000000e+002	%62.58	    1	0	41	13	   10553 
HYD	1.67640000e+006	  3.000000e+002	%62.59	    1	0	41	13	   10553 
HYD	1.67670000e+006	  3.000000e+002	%62.60	    1	0	41	13	   10553 
HYD	1.67700000e+006	  3.000000e+002	%62.61	    1	0	41	13	   10553 
HYD	1.67730000e+006	  3.000000e+002	%62.62	    1	0	41	13	   10553 
HYD	1.67760000e+006	  3.000000e+002	%62.63	    1	0	41	13	   10553 
HYD	1.67790000e+006	  3.000000e+002	%62.65	    1	0	41	13	   10553 
HYD	1.67820000e+006	  3.000000e+002	%62.66	    1	0	41	13	   10553 
HYD	1.67850000e+006	  3.000000e+002	%62.67	    1	0	41	13	   10553 
HYD	1.67880000e+006	  3.000000e+002	%62.68	    1	0	41	13	   10553 
HYD	1.67910000e+006	  3.000000e+002	%62.69	    1	0	41	13	   10553 
HYD	1.67940000e+006	  3.000000e+002	%62.70	    1	0	41	13	   10553 
HYD	1.67970000e+006	  3.000000e+002	%62.71	    1	0	41	13	   10553 
HYD	1.68000000e+006	  3.000000e+002	%62.72	    1	0	41	13	   10553 
HYD	1.68030000e+006	  3.000000e+002	%62.74	    1	0	41	13	   10553 
HYD	1.68060000e+006	  3.000000e+002	%62.75	    1	0	41	13	   10553 
HYD	1.68090000e+006	  3.000000e+002	%62.76	    1	0	41	13	   10553 
HYD	1.68120000e+006	  3.000000e+002	%62.77	    1	0	41	13	   10553 
HYD	1.68150000e+006	  3.000000e+002	%62.78	    1	0	41	13	   10553 
HYD	1.68180000e+006	  3.000000e+002	%62.79	    1	0	41	13	   10553 
HYD	1.68210000e+006	  3.000000e+002	%62.80	    1	0	41	13	   10553 
HYD	1.68240000e+006	  3.000000e+002	%62.81	    1	0	41	13	   10553 
HYD	1.68270000e+006	  3.000000e+002	%62.82	    1	0	41	13	   10553 
HYD	1.68300000e+006	  3.000000e+002	%62.84	    1	0	41	13	   10553 
HYD	1.68330000e+006	  3.000000e+002	%62.85	    1	0	41	13	   10553 
HYD	1.68360000e+006	  3.000000e+002	%62.86	    1	0	41	13	   10553 
HYD	1.68390000e+006	  3.000000e+002	%62.87	    1	0	41	13	   10553 
HYD	1.68420000e+006	  3.000000e+002	%62.88	    1	0	41	13	   10553 
HYD	1.68450000e+006	  3.000000e+002	%62.89	    1	0	41	13	   10553 
HYD	1.68480000e+006	  3.000000e+002	%62.90	    1	0	41	13	   10553 
HYD	1.68510000e+006	  3.000000e+002	%62.91	    1	0	41	13	   10553 
HYD	1.68540000e+006	  3.000000e+002	%62.93	    1	0	41	13	   10553 
HYD	1.68570000e+006	  3.000000e+002	%62.94	    1	0	41	13	   10553 
HYD	1.68600000e+006	  3.000000e+002	%62.95	    1	0	10183	13	   10553 
HYD	1.68630000e+006	  3.000000e+002	%62.96	    1	0	41	13	   10553 
HYD	1.68660000e+006	  3.000000e+002	%62.97	    1	0	41	13	   10553 
HYD	1.68690000e+006	  3.000000e+002	%62.98	    1	0	41	13	   10553 
HYD	1.68720000e+006	  3.000000e+002	%62.99	    1	0	41	13	   10553 
HYD	1.68750000e+006	  3.000000e+002	%63.00	    1	0	41	13	   10553 
HYD	1.68780000e+006	  3.000000e+002	%63.02	    1	0	41	13	   10553 
HYD	1.68810000e+006	  3.000000e+002	%63.03	    1	0	41	13	   10553 
HYD	1.68840000e+006	  3.000000e+002	%63.04	    1	0	41	13	   10553 
HYD	1.68870000e+006	  3.000000e+002	%63.05	    1	0	618	13	   10553 
HYD	1.68900000e+006	  3.000000e+002	%63.06	    1	0	41	13	   10553 
HYD	1.68930000e+006	  3.000000e+002	%63.07	    1	0	41	13	   10553 
HYD	1.68960000e+006	  3.000000e+002	%63.08	    1	0	41	13	   10553 
HYD	1.68990000e+006	  3.000000e+002	%63.09	    1	0	41	13	   10553 
HYD	1.69020000e+006	  3.000000e+002	%63.10	    1	0	41	13	   10553 
HYD	1.69050000e+006	  3.000000e+002	%63.12	    1	0	41	13	   10553 
HYD	1.69080000e+006	  3.000000e+002	%63.13	    1	0	41	13	   10553 
HYD	1.69110000e+006	  3.000000e+002	%63.14	    1	0	41	13	   10553 
HYD	1.69140000e+006	  3.000000e+002	%63.15	    1	0	41	13	   10553 
HYD	1.69170000e+006	  3.000000e+002	%63.16	    1	0	41	13	   10553 
HYD	1.69200000e+006	  3.000000e+002	%63.17	    1	0	41	13	   10553 
HYD	1.69230000e+006	  3.000000e+002	%63.18	    1	0	41	13	   10553 
HYD	1.69260000e+006	  3.000000e+002	%63.19	    1	0	41	13	   10553 
HYD	1.69290000e+006	  3.000000e+002	%63.21	    1	0	41	13	   10553 
HYD	1.69320000e+006	  3.000000e+002	%63.22	    1	0	41	13	   10553 
HYD	1.69350000e+006	  3.000000e+002	%63.23	    1	0	41	13	   10553 
HYD	1.69380000e+006	  3.000000e+002	%63.24	    1	0	41	13	   10553 
HYD	1.69410000e+006	  3.000000e+002	%63.25	    1	0	41	13	   10553 
HYD	1.69440000e+006	  3.000000e+002	%63.26	    1	0	41	13	   10553 
HYD	1.69470000e+006	  3.000000e+002	%63.27	    1	0	41	13	   10553 
HYD	1.69500000e+006	  3.000000e+002	%63.28	    1	0	41	13	   10553 
HYD	1.69530000e+006	  3.000000e+002	%63.30	    1	0	41	13	   10553 
HYD	1.69560000e+006	  3.000000e+002	%63.31	    1	0	41	13	   10553 
HYD	1.69590000e+006	  3.000000e+002	%63.32	    1	0	41	13	   10553 
HYD	1.69620000e+006	  3.000000e+002	%63.33	    1	0	41	13	   10553 
HYD	1.69650000e+006	  3.000000e+002	%63.34	    1	0	41	13	   10553 
HYD	1.69680000e+006	  3.000000e+002	%63.35	    1	0	41	13	   10553 
HYD	1.69710000e+006	  3.000000e+002	%63.36	    1	0	41	13	   10553 
HYD	1.69740000e+006	  3.000000e+002	%63.37	    1	0	41	13	   10553 
HYD	1.69770000e+006	  3.000000e+002	%63.38	    1	0	41	13	   10553 
HYD	1.69800000e+006	  3.000000e+002	%63.40	    1	0	41	13	   10553 
HYD	1.69830000e+006	  3.000000e+002	%63.41	    1	0	41	13	   10553 
HYD	1.69860000e+006	  3.000000e+002	%63.42	    1	0	41	13	   10553 
HYD	1.69890000e+006	  3.000000e+002	%63.43	    1	0	41	13	   10553 
HYD	1.69920000e+006	  3.000000e+002	%63.44	    1	0	41	13	   10553 
HYD	1.69950000e+006	  3.000000e+002	%63.45	    1	0	41	13	   10553 
HYD	1.69980000e+006	  3.000000e+002	%63.46	    1	0	41	13	   10553 
HYD	1.70010000e+006	  3.000000e+002	%63.47	    1	0	41	13	   10553 
HYD	1.70040000e+006	  3.000000e+002	%63.49	    1	0	41	13	   10553 
HYD	1.70070000e+006	  3.000000e+002	%63.50	    1	0	41	13	   10553 
HYD	1.70100000e+006	  3.000000e+002	%63.51	    1	0	41	13	   10553 
HYD	1.70130000e+006	  3.000000e+002	%63.52	    1	0	41	13	   10553 
HYD	1.70160000e+006	  3.000000e+002	%63.53	    1	0	41	13	   10553 
HYD	1.70190000e+006	  3.000000e+002	%63.54	    1	0	41	13	   10553 
HYD	1.70220000e+006	  3.000000e+002	%63.55	    1	0	41	13	   10553 
HYD	1.70250000e+006	  3.000000e+002	%63.56	    1	0	41	13	   10553 
HYD	1.70280000e+006	  3.000000e+002	%63.58	    1	0	41	13	   10553 
HYD	1.70310000e+006	  3.000000e+002	%63.59	    1	0	41	13	   10553 
HYD	1.70340000e+006	  3.000000e+002	%63.60	    1	0	41	13	   10553 
HYD	1.70370000e+006	  3.000000e+002	%63.61	    1	0	41	13	   10553 
HYD	1.70400000e+006	  3.000000e+002	%63.62	    1	0	41	13	   10553 
HYD	1.70430000e+006	  3.000000e+002	%63.63	    1	0	41	13	   10553 
HYD	1.70460000e+006	  3.000000e+002	%63.64	    1	0	41	13	   10553 
HYD	1.70490000e+006	  3.000000e+002	%63.65	    1	0	41	13	   10553 
HYD	1.70520000e+006	  3.000000e+002	%63.66	    1	0	41	13	   10553 
HYD	1.70550000e+006	  3.000000e+002	%63.68	    1	0	41	13	   10553 
HYD	1.70580000e+006	  3.000000e+002	%63.69	    1	0	41	13	   10553 
HYD	1.70610000e+006	  3.000000e+002	%63.70	    1	0	41	13	   10553 
HYD	1.70640000e+006	  3.000000e+002	%63.71	    1	0	41	13	   10553 
HYD	1.70670000e+006	  3.000000e+002	%63.72	    1	0	41	13	   10553 
HYD	1.70700000e+006	  3.000000e+002	%63.73	    1	0	41	13	   10553 
HYD	1.70730000e+006	  3.000000e+002	%63.74	    1	0	41	13	   10553 
HYD	1.70760000e+006	  3.000000e+002	%63.75	    1	0	41	13	   10553 
HYD	1.70790000e+006	  3.000000e+002	%63.77	    1	0	41	13	   10553 
HYD	1.70820000e+006	  3.000000e+002	%63.78	    1	0	41	13	   10553 
HYD	1.70850000e+006	  3.000000e+002	%63.79	    1	0	41	13	   10553 
HYD	1.70880000e+006	  3.000000e+002	%63.80	    1	0	41	13	   10553 
HYD	1.70910000e+006	  3.000000e+002	%63.81	    1	0	2019	13	   10553 
HYD	1.70940000e+006	  3.000000e+002	%63.82	    1	0	41	13	   10553 
HYD	1.70970000e+006	  3.000000e+002	%63.83	    1	0	41	13	   10553 
HYD	1.71000000e+006	  3.000000e+002	%63.84	    1	0	41	13	   10553 
HYD	1.71030000e+006	  3.000000e+002	%63.86	    1	0	41	13	   10553 
HYD	1.71060000e+006	  3.000000e+002	%63.87	    1	0	41	13	   10553 
HYD	1.71090000e+006	  3.000000e+002	%63.88	    1	0	41	13	   10553 
HYD	1.71120000e+006	  3.000000e+002	%63.89	    1	0	41	13	   10553 
HYD	1.71150000e+006	  3.000000e+002	%63.90	    1	0	41	13	   10553 
HYD	1.71180000e+006	  3.000000e+002	%63.91	    1	0	41	13	   10553 
HYD	1.71210000e+006	  3.000000e+002	%63.92	    1	0	41	13	   10553 
HYD	1.71240000e+006	  3.000000e+002	%63.93	    1	0	2066	13	   10553 
HYD	1.71270000e+006	  3.000000e+002	%63.94	    1	0	41	13	   10553 
HYD	1.71300000e+006	  3.000000e+002	%63.96	    1	0	41	13	   10553 
HYD	1.71330000e+006	  3.000000e+002	%63.97	    1	0	41	13	   10553 
HYD	1.71360000e+006	  3.000000e+002	%63.98	    1	0	41	13	   10553 
HYD	1.71390000e+006	  3.000000e+002	%63.99	    1	0	41	13	   10553 
HYD	1.71420000e+006	  3.000000e+002	%64.00	    1	0	41	13	   10553 
HYD	1.71450000e+006	  3.000000e+002	%64.01	    1	0	41	13	   10553 
HYD	1.71480000e+006	  3.000000e+002	%64.02	    1	0	41	13	   10553 
HYD	1.71510000e+006	  3.000000e+002	%64.03	    1	0	41	13	   10553 
HYD	1.71540000e+006	  3.000000e+002	%64.05	    1	0	41	13	   10553 
HYD	1.71570000e+006	  3.000000e+002	%64.06	    1	0	10074	13	   10553 
HYD	1.71600000e+006	  3.000000e+002	%64.07	    1	0	41	13	   10553 
HYD	1.71630000e+006	  3.000000e+002	%64.08	    1	0	41	13	   10553 
HYD	1.71660000e+006	  3.000000e+002	%64.09	    1	0	41	13	   10553 
HYD	1.71690000e+006	  3.000000e+002	%64.10	    1	0	41	13	   10553 
HYD	1.71720000e+006	  3.000000e+002	%64.11	    1	0	41	13	   10553 
HYD	1.71750000e+006	  3.000000e+002	%64.12	    1	0	41	13	   10553 
HYD	1.71780000e+006	  3.000000e+002	%64.14	    1	0	41	13	   10553 
HYD	1.71810000e+006	  3.000000e+002	%64.15	    1	0	41	13	   10553 
HYD	1.71840000e+006	  3.000000e+002	%64.16	    1	0	41	13	   10553 
HYD	1.71870000e+006	  3.000000e+002	%64.17	    1	0	41	13	   10553 
HYD	1.71900000e+006	  3.000000e+002	%64.18	    1	0	41	13	   10553 
HYD	1.71930000e+006	  3.000000e+002	%64.19	    1	0	41	13	   10553 
HYD	1.71960000e+006	  3.000000e+002	%64.20	    1	0	41	13	   10553 
HYD	1.71990000e+006	  3.000000e+002	%64.21	    1	0	41	13	   10553 
HYD	1.72020000e+006	  3.000000e+002	%64.22	    1	0	41	13	   10553 
HYD	1.72050000e+006	  3.000000e+002	%64.24	    1	0	41	13	   10553 
HYD	1.72080000e+006	  3.000000e+002	%64.25	    1	0	41	13	   10553 
HYD	1.72110000e+006	  3.000000e+002	%64.26	    1	0	41	13	   10553 
